OrderID,Date,CustomerID,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,TotalPrice,AverageSpendPerCartItem,OrderMonth,OrderQuarter,OrderYear,WeekendOrder,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,CouponCode_No Coupon,CouponCode_SAVE10,CouponCode_WINTER15,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD200650,2023-05-18,C74499,-0.6722481651688036,0.08025192031876707,518 Main St,TRK93767278,0.6641729724549916,-0.37769909798988277,-0.6576207144110781,5,2,2023,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
ORD200651,2024-11-12,C81192,0.03849879359997556,1.4710027700920993,429 Main St,TRK76931118,-0.2126230307859216,1.081578957273454,1.1690480861605574,11,4,2024,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
ORD200652,2024-06-05,C71473,1.4599927111375337,-0.07393770546873293,328 Main St,TRK94857335,1.1025709740754481,0.8008301605109474,0.03876287796345546,6,2,2024,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
ORD200653,2024-02-25,C59338,0.03849879359997556,1.694042452540881,747 Main St,TRK12902764,0.22577497083453502,1.2426839582178428,0.8922173198822112,2,1,2024,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
ORD200654,2023-06-12,C62661,0.03849879359997556,0.13169919920936415,863 Main St,TRK25748100,1.1025709740754481,0.11417934172999933,-0.41724302247201356,6,2,2023,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
ORD200655,2023-03-14,C22101,-0.6722481651688036,-1.1355578864419626,262 Main St,TRK70711522,-0.6510210324063782,-0.9631645419738658,-0.917560407334861,3,1,2023,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ORD200656,2024-01-18,C51404,-0.6722481651688036,-0.849097002204969,835 Main St,TRK85682500,0.6641729724549916,-0.8252211335219372,-0.9972779661791572,1,1,2024,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
ORD200657,2023-12-24,C19384,0.7492457523687547,-1.3629102106123432,532 Main St,TRK33207064,0.22577497083453502,-0.8581555498508779,-0.9680104899344691,12,4,2023,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ORD200658,2025-04-18,C86864,-0.6722481651688036,-1.5731134418191912,670 Main St,TRK15323191,-0.6510210324063782,-1.1738666238883952,-1.1974155825100454,4,2,2025,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
ORD200659,2024-10-26,C24301,-0.6722481651688036,1.4491858766769543,964 Main St,TRK55000075,-0.6510210324063782,0.28150230184034897,0.735610052327081,10,4,2024,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
ORD200660,2024-10-19,C43842,-0.6722481651688036,1.497538200920287,933 Main St,TRK54084424,0.6641729724549916,0.3047860546307651,-0.13963274307900814,10,4,2024,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
ORD200661,2025-02-28,C63657,0.03849879359997556,0.3474327592121443,116 Main St,TRK86378984,0.22577497083453502,0.27000701780268843,0.03094224980747001,2,1,2025,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
ORD200662,2023-01-28,C98332,0.03849879359997556,0.41846450521494116,985 Main St,TRK85744797,-1.0894190340268348,0.32131434294421346,1.5006037790872617,1,1,2023,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
ORD200663,2024-04-15,C59774,-1.3829951239375826,-1.439979655025378,941 Main St,TRK87635135,0.22577497083453502,-1.1984452758371449,-1.2693264206580288,4,2,2024,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
ORD200664,2024-12-19,C14847,0.7492457523687547,-0.8202276711509751,188 Main St,TRK46492755,-0.2126230307859216,-0.3355049310758763,-0.336692175002324,12,4,2024,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
ORD200665,2023-05-02,C83653,0.7492457523687547,-0.634987024967967,253 Main St,TRK32619935,0.22577497083453502,-0.15710203194091643,-0.34724948216725077,5,2,2023,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
ORD200666,2024-08-31,C35711,0.7492457523687547,-0.14862251269453064,788 Main St,TRK45281495,-0.6510210324063782,0.31130941454161604,0.7751999541955558,8,3,2024,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ORD200667,2023-05-03,C10477,-1.3829951239375826,0.5581433600332983,172 Main St,TRK41505339,-0.2126230307859216,-0.7173535904267785,-0.742430257823563,5,2,2023,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
ORD200668,2024-07-05,C61257,-0.6722481651688036,-0.5212854944020615,981 Main St,TRK25226070,-1.0894190340268348,-0.6673655965031786,-0.25028667332872445,7,3,2024,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
ORD200669,2023-02-05,C60547,-1.3829951239375826,-0.5043900862456818,812 Main St,TRK65694249,-0.2126230307859216,-0.9731816864062589,-1.0142636102594957,2,1,2023,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
ORD200670,2024-04-18,C14576,0.7492457523687547,0.927406965324981,747 Main St,TRK21637540,1.1025709740754481,1.347619654162057,0.40188665001938234,4,2,2024,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
ORD200671,2023-06-15,C49282,1.4599927111375337,-1.550890652712602,737 Main St,TRK88653901,0.6641729724549916,-0.9772129762388072,-1.1126357083448624,6,2,2023,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
ORD200672,2023-05-09,C14017,-0.6722481651688036,1.3584681896390964,984 Main St,TRK71009446,-1.5278170356472913,0.23781777929127912,2.7030334707548493,5,2,2023,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
ORD200673,2023-02-21,C46504,-0.6722481651688036,0.08375277065747633,131 Main St,TRK95024356,0.6641729724549916,-0.37601328587808985,-0.6563412281211836,2,1,2023,0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
ORD200674,2024-01-09,C56928,0.7492457523687547,0.0118584963103597,860 Main St,TRK57792939,1.5409689756959049,0.46586662351556235,-0.3130391917366416,1,1,2024,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
ORD200675,2024-08-06,C97749,0.03849879359997556,-0.07302444016298265,906 Main St,TRK90233116,-0.2126230307859216,-0.03369569894575313,-0.0160009895719854,8,3,2024,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
ORD200676,2025-06-23,C90431,-0.6722481651688036,0.3344948340473491,985 Main St,TRK44151723,-0.6510210324063782,-0.25527004737836767,0.02266731130217387,6,2,2025,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ORD200677,2025-04-03,C56722,1.4599927111375337,-1.696353521134044,179 Main St,TRK78778569,0.6641729724549916,-1.1523297633587504,-1.2455446646175985,4,2,2025,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
ORD200678,2024-11-24,C40863,0.03849879359997556,-0.9806579431944349,457 Main St,TRK20553345,-0.2126230307859216,-0.6892933699862827,-0.7126145186131085,11,4,2024,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
ORD200679,2023-02-02,C40798,0.03849879359997556,0.021549255943598543,304 Main St,TRK66106697,-0.2126230307859216,0.034616339671248865,0.05658482395211638,2,1,2023,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
ORD200680,2023-08-27,C16702,0.03849879359997556,0.5427700607198357,694 Main St,TRK16953491,-1.0894190340268348,0.41110216194188226,1.659612401345889,8,3,2023,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
ORD200681,2024-01-30,C38262,-1.3829951239375826,-1.0205371948788622,548 Main St,TRK47300502,0.22577497083453502,-1.09745535751691,-1.1799030002354387,1,1,2024,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
ORD200682,2023-07-23,C50274,0.03849879359997556,0.7763122941847458,449 Main St,TRK91729086,-0.2126230307859216,0.5797933173893391,0.6358694602099142,7,3,2023,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ORD200683,2025-05-18,C91591,0.7492457523687547,1.5021552644104688,887 Main St,TRK23554043,-0.2126230307859216,1.9011523962603385,2.039896124310053,5,2,2025,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
ORD200684,2024-09-22,C96583,0.7492457523687547,-1.6315624213872073,288 Main St,TRK64353241,1.1025709740754481,-1.1168910609217113,-1.234798834110441,9,3,2024,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
ORD200685,2025-02-07,C64579,-1.3829951239375826,-0.6192078299630599,638 Main St,TRK10276565,-0.2126230307859216,-1.0008265618337044,-1.0436380194163344,2,1,2025,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
ORD200686,2023-10-09,C41903,0.03849879359997556,-1.536379881743459,525 Main St,TRK59112382,-0.6510210324063782,-1.0906998930399425,-1.086953266149154,10,4,2023,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
ORD200687,2023-09-13,C19742,-1.3829951239375826,-0.1234062428635379,408 Main St,TRK68845230,-0.2126230307859216,-0.8814515186710896,-0.9167945698888808,9,3,2023,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
ORD200688,2024-03-06,C20077,0.7492457523687547,1.2014880309729157,154 Main St,TRK36415742,1.1025709740754481,1.6115836259854077,0.57718554337471,3,1,2024,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
ORD200689,2023-08-29,C13186,-0.6722481651688036,0.4486529972661298,787 Main St,TRK56967415,0.6641729724549916,-0.20029791329816227,-0.5229779614991371,8,3,2023,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
ORD200690,2024-07-12,C29318,-1.3829951239375826,-1.6841259134292768,128 Main St,TRK88666721,-1.966215037267748,-1.2572288112135779,-1.1889783903085673,7,3,2024,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
ORD200691,2024-11-24,C36137,0.03849879359997556,-0.5953107211292618,396 Main St,TRK57376416,1.1025709740754481,-0.4109511310935093,-0.7659830043613818,11,4,2024,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
ORD200692,2023-01-23,C25534,1.4599927111375337,-0.8096236462119861,319 Main St,TRK68347402,-0.2126230307859216,-0.08483199967013963,-0.07033650734950486,1,1,2023,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
ORD200693,2025-03-12,C62070,-1.3829951239375826,-0.9124167300703192,674 Main St,TRK10267127,-0.6510210324063782,-1.0714229980224836,-1.0613496328915912,3,1,2025,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
ORD200694,2023-10-02,C92049,0.7492457523687547,1.5733899582589876,619 Main St,TRK32287092,1.1025709740754481,1.9697576195924347,0.8150494619779218,10,4,2023,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
ORD200695,2024-11-23,C52604,1.4599927111375337,-1.2943645757196443,553 Main St,TRK48839788,0.6641729724549916,-0.668391743006009,-0.8782486546598418,11,4,2024,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
ORD200696,2023-07-02,C22429,0.7492457523687547,-1.041187138181104,965 Main St,TRK38572927,1.5409689756959049,-0.5483081701152492,-0.9117192742722994,7,3,2023,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
ORD200697,2025-02-04,C27430,1.4599927111375337,-1.3270899158423615,788 Main St,TRK45025840,0.22577497083453502,-0.7077884390968229,-0.8348651068472959,2,1,2025,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
ORD200698,2023-01-04,C44366,-0.6722481651688036,0.16138032164624724,169 Main St,TRK48658394,-1.5278170356472913,-0.33863223470355014,1.171747987665031,1,1,2023,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
ORD200699,2023-11-13,C36813,0.03849879359997556,1.3076804912470967,897 Main St,TRK84088900,-1.0894190340268348,0.9636087575373333,2.6380670908034674,11,4,2023,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
ORD200700,2024-09-25,C40201,-0.6722481651688036,-1.3369328863598917,555 Main St,TRK30198779,-1.0894190340268348,-1.0601353864913483,-0.9458574519490495,9,3,2024,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
ORD200701,2024-06-23,C75456,0.03849879359997556,-1.3404337366986012,115 Main St,TRK90519490,-0.2126230307859216,-0.9491649718281068,-0.9887443489239479,6,2,2024,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
ORD200702,2024-06-09,C33315,0.03849879359997556,1.0458777702653597,154 Main St,TRK43589369,0.22577497083453502,0.7745046163014268,0.47765912613650385,6,2,2024,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
ORD200703,2023-03-22,C89336,-1.3829951239375826,-1.3375417298970584,799 Main St,TRK47665103,-1.0894190340268348,-1.1737811116798262,-1.1471169366935408,3,1,2023,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ORD200704,2023-06-03,C96034,0.7492457523687547,-1.6547492127609773,819 Main St,TRK87261034,1.5409689756959049,-1.1392219633880702,-1.2605430872380285,6,2,2023,1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
ORD200705,2025-03-30,C50114,-0.6722481651688036,-1.5593129883100767,420 Main St,TRK20214786,0.6641729724549916,-1.1672211036795883,-1.2568467935116665,3,1,2025,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
ORD200706,2025-03-02,C85330,1.4599927111375337,-0.6510706417414573,969 Main St,TRK97693301,1.5409689756959049,0.1060434658861291,-0.5254473082277016,3,1,2025,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
ORD200707,2024-11-01,C31761,0.7492457523687547,1.4897754458214096,989 Main St,TRK17628852,0.22577497083453502,1.8892295511798316,1.4647132614917424,11,4,2024,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
ORD200708,2025-03-04,C25268,-1.3829951239375826,1.5662360466972776,788 Main St,TRK20481215,-1.0894190340268348,-0.4746332944179783,0.09103020196030502,3,1,2025,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
ORD200709,2024-12-07,C17132,-1.3829951239375826,0.15026892709295234,855 Main St,TRK37504692,-0.6510210324063782,-0.8155582539536167,-0.7215092662378207,12,4,2024,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
ORD200710,2024-07-22,C48790,1.4599927111375337,-1.699042580089864,113 Main St,TRK19086608,1.9793669773163614,-1.1555670112545848,-1.2779583172949256,7,3,2024,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
ORD200711,2024-07-04,C61070,-0.6722481651688036,0.6056331559323108,632 Main St,TRK90764894,-1.5278170356472913,-0.12470512092298207,1.7400253331738231,7,3,2024,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
ORD200712,2024-01-09,C56969,-0.6722481651688036,-1.4612891788262168,993 Main St,TRK10513339,0.6641729724549916,-1.1200183645493853,-1.2210211773946207,1,1,2024,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
ORD200713,2025-06-21,C65056,0.7492457523687547,0.8933624642050689,638 Main St,TRK31705278,0.22577497083453502,1.3148318301906634,0.9561020085257113,6,2,2025,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
ORD200714,2023-04-21,C84888,-1.3829951239375826,-1.5458676935309756,278 Main St,TRK23612847,-1.966215037267748,-1.2239401300205646,-1.01212186146989,4,2,2023,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
ORD200715,2024-07-26,C68266,0.03849879359997556,1.507990014974984,281 Main St,TRK96161062,0.6641729724549916,1.1082954144364339,0.47020936357179194,7,3,2024,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
ORD200716,2024-06-13,C84115,0.03849879359997556,0.49659942581801786,891 Main St,TRK25466842,-0.6510210324063782,0.3777524005998908,0.8634497395490938,6,2,2024,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
ORD200717,2023-10-16,C50087,0.03849879359997556,-1.1887809589826297,707 Main St,TRK31143760,-0.6510210324063782,-0.8396238326509511,-0.7534732443857285,10,4,2023,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
ORD200718,2023-04-08,C16790,0.7492457523687547,-1.4798589067098051,718 Main St,TRK91791367,1.1025709740754481,-0.970787344566321,-1.1377711237934418,4,2,2023,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
ORD200719,2024-01-21,C46920,-0.6722481651688036,1.6471615001790352,703 Main St,TRK86403837,-1.0894190340268348,0.3768361983652207,1.5989295189737185,1,1,2024,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
ORD200720,2023-09-21,C12740,1.4599927111375337,-1.1540768773641203,305 Main St,TRK98506513,1.9793669773163614,-0.4995051310818224,-0.9294049271561671,9,3,2023,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
ORD200721,2024-03-18,C46557,-0.6722481651688036,-1.20664036940619,890 Main St,TRK56110689,-1.5278170356472913,-0.9973938574611404,-0.578190576400019,3,1,2024,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
ORD200722,2024-11-15,C58156,-1.3829951239375826,-1.3258214918065974,516 Main St,TRK49719458,-1.966215037267748,-1.1709592087970422,-0.7306441493328828,11,4,2024,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
ORD200723,2023-12-09,C14455,0.03849879359997556,-1.5295303919503325,385 Main St,TRK50933724,1.1025709740754481,-1.085752400972724,-1.2141196005320105,12,4,2023,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
ORD200724,2024-10-18,C63150,0.03849879359997556,-1.113385834296804,326 Main St,TRK19348078,-0.6510210324063782,-0.7851647718221607,-0.6811405466276712,10,4,2024,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
ORD200725,2023-03-12,C95269,-0.6722481651688036,-0.8197203015366694,372 Main St,TRK45670926,-0.2126230307859216,-0.8110749710186309,-0.8420150863923949,3,1,2023,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
ORD200726,2024-10-25,C18105,0.7492457523687547,1.149736330313735,338 Main St,TRK94006117,-0.6510210324063782,1.5617422244193546,2.436028788317301,10,4,2024,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
ORD200727,2024-09-29,C29063,1.4599927111375337,-1.32252358931361,379 Main St,TRK92745947,1.1025709740754481,-0.7022912256888023,-0.959462424373933,9,3,2024,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
ORD200728,2024-07-29,C10154,0.7492457523687547,-0.15552273944908812,827 Main St,TRK79793300,1.1025709740754481,0.3046638943328089,-0.2907419282435044,7,3,2024,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
ORD200729,2023-09-08,C36997,0.7492457523687547,-0.8625422969840698,819 Main St,TRK92794872,0.22577497083453502,-0.3762576064740019,-0.5413049028012491,9,3,2023,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
ORD200730,2025-02-22,C77357,-1.3829951239375826,0.599646194483504,407 Main St,TRK91943923,-0.6510210324063782,-0.7073608780539767,-0.5778011675291816,2,1,2025,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
ORD200731,2024-06-07,C71310,1.4599927111375337,1.1570424527597372,308 Main St,TRK48292586,1.1025709740754481,2.282756735015329,1.0229126721570319,6,2,2024,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
ORD200732,2025-03-07,C80987,-1.3829951239375826,-1.138348419320644,787 Main St,TRK42187776,-1.5278170356472913,-1.125820978702296,-0.9193451979928661,3,1,2025,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
ORD200733,2023-12-04,C90757,0.7492457523687547,0.7023378044189758,694 Main St,TRK87991608,1.1025709740754481,1.130858421468909,0.2579351707664696,12,4,2023,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ORD200734,2024-01-23,C51898,0.7492457523687547,-0.6687271043192954,630 Main St,TRK19767885,0.22577497083453502,-0.1895966711972155,-0.376022470956907,1,1,2024,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
ORD200735,2024-06-28,C94508,0.7492457523687547,-1.5847322059867917,359 Main St,TRK13443264,0.22577497083453502,-1.0717894789163518,-1.1571766658568419,6,2,2024,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
ORD200736,2024-02-09,C59441,1.4599927111375337,0.3151640517423022,696 Main St,TRK66186874,0.22577497083453502,1.2692538230232753,0.9157441058286407,2,1,2024,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
ORD200737,2024-01-03,C91029,0.7492457523687547,0.8952904687394305,972 Main St,TRK25501930,1.5409689756959049,1.3166886667195947,0.18921171633904477,1,1,2024,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
ORD200738,2025-06-04,C96261,-0.6722481651688036,0.6542899019442269,264 Main St,TRK44998396,-0.2126230307859216,-0.1012747757750189,-0.08780798535441206,6,2,2025,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ORD200739,2024-06-13,C35123,0.7492457523687547,0.1538205143930924,513 Main St,TRK58979275,-0.6510210324063782,0.6025884289879311,1.1620776673725675,6,2,2024,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
ORD200740,2024-07-20,C10892,-0.6722481651688036,0.10683808810838537,433 Main St,TRK76154554,0.6641729724549916,-0.3648966987640927,-0.6479040359197054,7,3,2024,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
ORD200741,2025-01-23,C99683,1.4599927111375337,-0.12061570998485653,945 Main St,TRK87305883,1.9793669773163614,0.7446364234511818,-0.2684158196488237,1,1,2025,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
ORD200742,2024-11-30,C41974,0.03849879359997556,1.7429021463985193,726 Main St,TRK48051468,0.6641729724549916,1.2779760682973345,0.5989924401416071,11,4,2024,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
ORD200743,2024-09-30,C23978,-1.3829951239375826,1.1158947770395455,549 Main St,TRK87090813,-1.966215037267748,-0.5830627748837346,2.392739502175871,9,3,2024,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
ORD200744,2024-06-12,C10642,-0.6722481651688036,0.5325211945108608,200 Main St,TRK98725693,-0.2126230307859216,-0.15991171879390464,-0.1501134046884048,6,2,2024,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
ORD200745,2023-03-02,C73813,0.7492457523687547,-1.243627614289075,364 Main St,TRK89906749,0.6641729724549916,-0.7432760056530443,-0.9350838065225466,3,1,2023,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
ORD200746,2025-02-24,C32183,0.03849879359997556,1.5498987451166342,551 Main St,TRK76287027,0.22577497083453502,1.1385667362699337,0.8000247697114434,2,1,2025,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
ORD200747,2025-03-12,C54277,-0.6722481651688036,-0.49129995019659506,940 Main St,TRK26500181,0.6641729724549916,-0.6529262492847779,-0.8665107586960272,3,1,2025,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
ORD200748,2024-07-15,C56553,0.03849879359997556,-1.4490615711214496,249 Main St,TRK37667360,1.1025709740754481,-1.0276285312052533,-1.1755194462102476,7,3,2024,0,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
ORD200749,2025-04-13,C17551,-1.3829951239375826,0.8218233485879662,997 Main St,TRK88797170,-0.6510210324063782,-0.6538668835790391,-0.5067502739709644,4,2,2025,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
ORD200750,2023-01-14,C14737,0.7492457523687547,-1.0705638388494034,637 Main St,TRK10295115,0.6641729724549916,-0.5766004951218616,-0.8085815533390648,1,1,2023,1,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ORD200751,2023-01-24,C35168,-0.6722481651688036,1.2351773733628135,455 Main St,TRK76960854,0.6641729724549916,0.1784478744846574,-0.23552004170284058,1,1,2023,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
ORD200752,2024-10-03,C82217,0.7492457523687547,0.37016291793303935,299 Main St,TRK33305694,1.1025709740754481,0.8109450331817051,0.04548018098540153,10,4,2024,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
ORD200753,2024-04-24,C42270,-0.6722481651688036,-0.5830831134244946,864 Main St,TRK72697796,0.6641729724549916,-0.6971238450852629,-0.9000555514267392,4,2,2024,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
ORD200754,2025-05-31,C48846,-0.6722481651688036,0.48523434645757035,983 Main St,TRK52804097,-1.0894190340268348,-0.18268239833290525,0.6080570133016571,5,2,2025,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ORD200755,2023-06-13,C54160,0.03849879359997556,-0.0999657666826149,658 Main St,TRK60515972,-0.6510210324063782,-0.053155834410145784,0.29111605163574444,6,2,2023,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
